00007FFDC1D95CB3 Export 1425 SleepConditionVariableCS
00007FFDC1D95D03 Export 1426 SleepConditionVariableSRW
00007FFDC1D14AA0 Export 1427 SleepEx
00007FFDC1D0FE60 Export 1428 SortCloseHandle
00007FFDC1CFA190 Export 1429 SortGetHandle
00007FFDC1D95D72 Export 1430 StartThreadpoolIo
00007FFDC1D95DA5 Export 1431 SubmitThreadpoolWork
00007FFDC1D10780 Export 1432 SuspendThread
00007FFDC1D15240 Export 1433 SwitchToFiber
00007FFDC1D0B400 Export 1434 SwitchToThread
00007FFDC1D0F6D0 Export 1435 SystemTimeToFileTime
00007FFDC1D121B0 Export 1436 SystemTimeToTzSpecificLocalTime
00007FFDC1D95E38 Export 1437 SystemTimeToTzSpecificLocalTimeEx
00007FFDC1D11090 Export 1438 TerminateJobObject
00007FFDC1D10760 Export 1439 TerminateProcess
00007FFDC1D2B970 Export 1440 TerminateThread
00007FFDC1D12650 Export 1441 TermsrvAppInstallMode
00007FFDC1D57BE0 Export 1442 TermsrvConvertSysRootToUserDir
00007FFDC1D0D3A0 Export 1443 TermsrvCreateRegEntry
00007FFDC1D0DFE0 Export 1444 TermsrvDeleteKey
00007FFDC1D0DFC0 Export 1445 TermsrvDeleteValue
00007FFDC1D0B740 Export 1446 TermsrvGetPreSetValue
00007FFDC1D12130 Export 1447 TermsrvGetWindowsDirectoryA
00007FFDC1D0C720 Export 1448 TermsrvGetWindowsDirectoryW
00007FFDC1D06B90 Export 1449 TermsrvOpenRegEntry
00007FFDC1D0D360 Export 1450 TermsrvOpenUserClasses
00007FFDC1D58830 Export 1451 TermsrvRestoreKey
00007FFDC1D0BB00 Export 1452 TermsrvSetKeySecurity
00007FFDC1D0BAC0 Export 1453 TermsrvSetValueKey
00007FFDC1D58850 Export 1454 TermsrvSyncUserIniFileExt
00007FFDC1D11FA0 Export 1455 Thread32First
00007FFDC1D114C0 Export 1456 Thread32Next
00007FFDC1D0C830 Export 1457 TlsAlloc
00007FFDC1D0D380 Export 1458 TlsFree
00007FFDC1D05540 Export 1459 TlsGetValue
00007FFDC1D05B90 Export 1460 TlsSetValue
00007FFDC1D2BDA0 Export 1461 Toolhelp32ReadProcessMemory
00007FFDC1D2B990 Export 1462 TransactNamedPipe
00007FFDC1D15190 Export 1463 TransmitCommChar
00007FFDC1D96089 Export 1464 TryAcquireSRWLockExclusive
00007FFDC1D960C5 Export 1465 TryAcquireSRWLockShared
00007FFDC1D960FE Export 1466 TryEnterCriticalSection
00007FFDC1D112F0 Export 1467 TrySubmitThreadpoolCallback
00007FFDC1D2B9B0 Export 1468 TzSpecificLocalTimeToSystemTime
00007FFDC1D9617D Export 1469 TzSpecificLocalTimeToSystemTimeEx
00007FFDC1D27FC0 Export 1470 UTRegister
00007FFDC1D26B90 Export 1471 UTUnRegister
00007FFDC1D315B0 Export 1472 UmsThreadYield
00007FFDC1D2B9D0 Export 1473 UnhandledExceptionFilter
00007FFDC1D14FB0 Export 1474 UnlockFile
00007FFDC1D14FC0 Export 1475 UnlockFileEx
00007FFDC1D0E000 Export 1476 UnmapViewOfFile
00007FFDC1D96239 Export 1477 UnmapViewOfFileEx
00007FFDC1D32F50 Export 1478 UnregisterApplicationRecoveryCallback
00007FFDC1D2B9F0 Export 1479 UnregisterApplicationRestart
00007FFDC1D2BA10 Export 1480 UnregisterBadMemoryNotification
00007FFDC1D591F0 Export 1481 UnregisterConsoleIME
00007FFDC1D03770 Export 1482 UnregisterWait
00007FFDC1D11170 Export 1483 UnregisterWaitEx
00007FFDC1D571D0 Export 1484 UnregisterWaitUntilOOBECompleted
00007FFDC1CF8230 Export 1485 UpdateCalendarDayOfWeek
00007FFDC1D96354 Export 1486 UpdateProcThreadAttribute
00007FFDC1D39270 Export 1487 UpdateResourceA
00007FFDC1D39420 Export 1488 UpdateResourceW
00007FFDC1D59770 Export 1489 VDMConsoleOperation
00007FFDC1D31060 Export 1490 VDMOperationStarted
00007FFDC1D113C0 Export 1491 VerLanguageNameA
00007FFDC1D10510 Export 1492 VerLanguageNameW
00007FFDC1D96412 Export 1493 VerSetConditionMask
00007FFDC1D10F60 Export 1494 VerifyConsoleIoHandle
00007FFDC1D2BA30 Export 1495 VerifyScripts
00007FFDC1D12580 Export 1496 VerifyVersionInfoA
00007FFDC1D08450 Export 1497 VerifyVersionInfoW
00007FFDC1D08500 Export 1498 VirtualAlloc
00007FFDC1D2BA50 Export 1499 VirtualAllocEx
00007FFDC1D14240 Export 1500 VirtualAllocExNuma
00007FFDC1D0A130 Export 1501 VirtualFree
00007FFDC1D2BA70 Export 1502 VirtualFreeEx
00007FFDC1D14350 Export 1503 VirtualLock
00007FFDC1D0BC70 Export 1504 VirtualProtect
00007FFDC1D2BA90 Export 1505 VirtualProtectEx
00007FFDC1D0C1A0 Export 1506 VirtualQuery
00007FFDC1D0CFF0 Export 1507 VirtualQueryEx
00007FFDC1D0C5F0 Export 1508 VirtualUnlock
00007FFDC1D104A0 Export 1509 WTSGetActiveConsoleSessionId
00007FFDC1D151A0 Export 1510 WaitCommEvent
00007FFDC1D2BAB0 Export 1511 WaitForDebugEvent
00007FFDC1D96566 Export 1512 WaitForDebugEventEx
00007FFDC1D14AB0 Export 1513 WaitForMultipleObjects
00007FFDC1D14AC0 Export 1514 WaitForMultipleObjectsEx
00007FFDC1D14AD0 Export 1515 WaitForSingleObject
00007FFDC1D14AE0 Export 1516 WaitForSingleObjectEx
00007FFDC1D9660E Export 1517 WaitForThreadpoolIoCallbacks
00007FFDC1D9664A Export 1518 WaitForThreadpoolTimerCallbacks
00007FFDC1D9667E Export 1519 WaitForThreadpoolWaitCallbacks
00007FFDC1D966B1 Export 1520 WaitForThreadpoolWorkCallbacks
00007FFDC1D50B50 Export 1521 WaitNamedPipeA
00007FFDC1D2BAD0 Export 1522 WaitNamedPipeW
00007FFDC1D966FC Export 1523 WakeAllConditionVariable
00007FFDC1D96734 Export 1524 WakeConditionVariable
00007FFDC1D32F70 Export 1525 WerGetFlags
00007FFDC1D32F70 Export 1526 WerGetFlagsWorker
00007FFDC1D2BAF0 Export 1527 WerRegisterAdditionalProcess
00007FFDC1D2BB10 Export 1528 WerRegisterAppLocalDump
00007FFDC1D2BB30 Export 1529 WerRegisterCustomMetadata
00007FFDC1D2BB50 Export 1530 WerRegisterExcludedMemoryBlock
00007FFDC1D10480 Export 1531 WerRegisterFile
00007FFDC1D32F80 Export 1532 WerRegisterFileWorker
00007FFDC1D106E0 Export 1533 WerRegisterMemoryBlock
00007FFDC1D32F90 Export 1534 WerRegisterMemoryBlockWorker
00007FFDC1D10880 Export 1535 WerRegisterRuntimeExceptionModule
00007FFDC1D32FA0 Export 1536 WerRegisterRuntimeExceptionModuleWorker
00007FFDC1D0CBD0 Export 1537 WerSetFlags
00007FFDC1D0CBD0 Export 1538 WerSetFlagsWorker
00007FFDC1D2BB70 Export 1539 WerUnregisterAdditionalProcess
00007FFDC1D2BB90 Export 1540 WerUnregisterAppLocalDump
00007FFDC1D2BBB0 Export 1541 WerUnregisterCustomMetadata
00007FFDC1D2BBD0 Export 1542 WerUnregisterExcludedMemoryBlock
00007FFDC1D10460 Export 1543 WerUnregisterFile
00007FFDC1D32FB0 Export 1544 WerUnregisterFileWorker
00007FFDC1D11BA0 Export 1545 WerUnregisterMemoryBlock
00007FFDC1D32FC0 Export 1546 WerUnregisterMemoryBlockWorker
00007FFDC1D2BBF0 Export 1547 WerUnregisterRuntimeExceptionModule
00007FFDC1D32FD0 Export 1548 WerUnregisterRuntimeExceptionModuleWorker
00007FFDC1D5C1D0 Export 1549 WerpGetDebugger
00007FFDC1D32FE0 Export 1550 WerpInitiateRemoteRecovery
00007FFDC1D5CBC0 Export 1551 WerpLaunchAeDebug
00007FFDC1D0B610 Export 1552 WerpNotifyLoadStringResourceWorker
00007FFDC1D0B610 Export 1553 WerpNotifyUseStringResourceWorker
00007FFDC1D05B30 Export 1554 WideCharToMultiByte
00007FFDC1D56140 Export 1555 WinExec
00007FFDC1D2BC10 Export 1556 Wow64DisableWow64FsRedirection
00007FFDC1D115E0 Export 1557 Wow64EnableWow64FsRedirection
00007FFDC1D2BC30 Export 1558 Wow64GetThreadContext
00007FFDC1D26D70 Export 1559 Wow64GetThreadSelectorEntry
00007FFDC1D2BC50 Export 1560 Wow64RevertWow64FsRedirection
00007FFDC1D2BC70 Export 1561 Wow64SetThreadContext
00007FFDC1D2BC90 Export 1562 Wow64SuspendThread
00007FFDC1D153B0 Export 1563 WriteConsoleA
00007FFDC1D155D0 Export 1564 WriteConsoleInputA
00007FFDC1D58F70 Export 1565 WriteConsoleInputVDMA
00007FFDC1D59000 Export 1566 WriteConsoleInputVDMW
00007FFDC1D155E0 Export 1567 WriteConsoleInputW
00007FFDC1D155F0 Export 1568 WriteConsoleOutputA
00007FFDC1D15600 Export 1569 WriteConsoleOutputAttribute
00007FFDC1D15610 Export 1570 WriteConsoleOutputCharacterA
00007FFDC1D15620 Export 1571 WriteConsoleOutputCharacterW
00007FFDC1D15630 Export 1572 WriteConsoleOutputW
00007FFDC1D153C0 Export 1573 WriteConsoleW
00007FFDC1D14FD0 Export 1574 WriteFile
00007FFDC1D14FE0 Export 1575 WriteFileEx
00007FFDC1D14FF0 Export 1576 WriteFileGather
00007FFDC1D4FA50 Export 1577 WritePrivateProfileSectionA
00007FFDC1D13D60 Export 1578 WritePrivateProfileSectionW
00007FFDC1D4FAC0 Export 1579 WritePrivateProfileStringA
00007FFDC1D07AF0 Export 1580 WritePrivateProfileStringW
00007FFDC1D4FB30 Export 1581 WritePrivateProfileStructA
00007FFDC1D4FCA0 Export 1582 WritePrivateProfileStructW
00007FFDC1D2BCB0 Export 1583 WriteProcessMemory
00007FFDC1D4FE10 Export 1584 WriteProfileSectionA
00007FFDC1D4FE20 Export 1585 WriteProfileSectionW
00007FFDC1D4FE30 Export 1586 WriteProfileStringA
00007FFDC1D4FE40 Export 1587 WriteProfileStringW
00007FFDC1D327E0 Export 1588 WriteTapemark
00007FFDC1D2BCD0 Export 1589 ZombifyActCtx
00007FFDC1D32D80 Export 1590 ZombifyActCtxWorker
00007FFDC1D96D7B Export 1591 __C_specific_handler
00007FFDC1D96D9F Export 1592 __chkstk
00007FFDC1D96DC2 Export 1593 __misaligned_access
00007FFDC1D07CC0 Export 1594 _hread
00007FFDC1D58960 Export 1595 _hwrite
00007FFDC1D0C630 Export 1596 _lclose
00007FFDC1D58870 Export 1597 _lcreat
00007FFDC1D07C90 Export 1598 _llseek
00007FFDC1D96E11 Export 1599 _local_unwind
00007FFDC1D588E0 Export 1600 _lopen
00007FFDC1D07CC0 Export 1601 _lread
00007FFDC1D58960 Export 1602 _lwrite
00007FFDC1D100C0 Export 1603 lstrcat
00007FFDC1D100C0 Export 1604 lstrcatA
00007FFDC1D589B0 Export 1605 lstrcatW
00007FFDC1D0C480 Export 1606 lstrcmp
00007FFDC1D0C480 Export 1607 lstrcmpA
00007FFDC1D0B770 Export 1608 lstrcmpW
00007FFDC1D0B300 Export 1609 lstrcmpi
00007FFDC1D0B300 Export 1610 lstrcmpiA
00007FFDC1D07BA0 Export 1611 lstrcmpiW
00007FFDC1D0E300 Export 1612 lstrcpy
00007FFDC1D0E300 Export 1613 lstrcpyA
00007FFDC1D11E50 Export 1614 lstrcpyW
00007FFDC1D2BCF0 Export 1615 lstrcpyn
00007FFDC1D2BCF0 Export 1616 lstrcpynA
00007FFDC1D10F70 Export 1617 lstrcpynW
00007FFDC1D0AAB0 Export 1618 lstrlen
00007FFDC1D0AAB0 Export 1619 lstrlenA
00007FFDC1D07000 Export 1620 lstrlenW
00007FFDC1D0D990 Export 1621 timeBeginPeriod
00007FFDC1D0CA10 Export 1622 timeEndPeriod
00007FFDC1D120C0 Export 1623 timeGetDevCaps
00007FFDC1D58A00 Export 1624 timeGetSystemTime
00007FFDC1D0BA20 Export 1625 timeGetTime
00007FFDC1D0B770 Export 1626 uaw_lstrcmpW
00007FFDC1D07BA0 Export 1627 uaw_lstrcmpiW
00007FFDC1D265B0 Export 1628 uaw_lstrlenW
00007FFDC1D26600 Export 1629 uaw_wcschr
00007FFDC1D26630 Export 1630 uaw_wcscpy
00007FFDC1D26660 Export 1631 uaw_wcsicmp
00007FFDC1D26680 Export 1632 uaw_wcslen
00007FFDC1D266B0 Export 1633 uaw_wcsrchr
